property_id,id,full_address,street_address,unit,city,state,zip_code,county,latitude,longitude,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,building_age,last_sale_price,last_sale_date,days_since_sale,price_per_sqft,assessed_value,tax_year,annual_tax,owner_name,owner_occupied,assessor_id,building_age_grp
P-100661,10661,"2392 Lakeshore Dr, Apt 28C, Knoxville, TN 45940",2392 Lakeshore Dr,Apt 28C,Knoxville,TN,45940,Knox,21.51621,-95.722515,Condo,6,3.0,3014,9133,1923,101,371039.72,31/05/2017,3240,123.11,339398.16,2024,4995.83,Richard Wilson,False,TN-KN-67685,Old
P-100662,10662,"1319 Monroe Blvd, Apt 21C, Fort Lauderdale, FL 31026",1319 Monroe Blvd,Apt 21C,Fort Lauderdale,FL,31026,Broward,29.6253,-115.267605,Townhouse,4,1.0,6001,12391,2008,16,868590.73,12/05/2018,2894,144.74,821784.46,2023,16306.79,Donna Harris,True,FL-BR-17355,New
P-100665,10665,"6034 Valley View Dr, Apt 14A, Kansas City, MO 36081",6034 Valley View Dr,Apt 14A,Kansas City,MO,36081,Jackson,38.958223,-95.746753,Condo,5,1.0,1749,3701,2002,22,440407.58,02/11/2021,1624,251.81,458825.18,2022,8249.72,Patricia Allen,True,MO-JA-84149,Mid-age
P-100668,10668,"6488 Oak Ave, Apt 5B, Austin, TX 11119",6488 Oak Ave,Apt 5B,Austin,TX,11119,Travis,26.968593,-119.837981,Condo,7,2.5,5387,16438,2018,6,374763.04,24/02/2021,1875,69.57,373295.4,2022,7465.91,Kenneth Thompson,False,TX-TR-85609,New
P-100673,10673,"359 Jackson Dr, Apt 20D, Rockville, MD 94850",359 Jackson Dr,Apt 20D,Rockville,MD,94850,Montgomery,44.779277,-153.052854,Condo,2,1.0,1648,10145,1939,85,468264.44,05/01/2021,1925,284.14,481697.24,2022,7299.86,Jessica Mitchell,False,MD-MO-58719,Old
P-100677,10677,"1446 River Blvd, Apt 25B, Phoenix, AZ 62931",1446 River Blvd,Apt 25B,Phoenix,AZ,62931,Maricopa,28.480944,-103.493734,Condo,2,3.0,2112,14072,2004,20,354864.35,25/04/2018,2911,168.02,387578.24,2024,5848.33,Kimberly Torres,False,AZ-MA-44960,Mid-age
P-100679,10679,"7977 Riverside Dr, Apt 9C, Lexington, KY 55075",7977 Riverside Dr,Apt 9C,Lexington,KY,55075,Fayette,25.975329,-81.351252,Townhouse,4,4.5,2359,9784,1999,25,324987.62,08/05/2021,1802,137.76,271477.02,2023,4307.13,Paul Perez,True,KY-FA-34421,Mid-age
P-100681,10681,"7514 Summit Rd, Apt 19E, Lakewood, CO 82521",7514 Summit Rd,Apt 19E,Lakewood,CO,82521,Jefferson,47.08426,-149.78185,Condo,2,4.0,4785,7977,1938,86,1308015.38,18/10/2023,909,273.36,1350883.5,2022,22696.12,Matthew King,False,CO-JE-29892,Old
P-100682,10682,"869 Meadow Ln, Apt 14B, Columbia, SC 80707",869 Meadow Ln,Apt 14B,Columbia,SC,80707,Richland,27.106224,-74.596776,Condo,2,3.5,1900,3540,2007,17,249195.7,03/03/2019,2599,131.16,263569.87,2022,4775.59,Ronald Rivera,True,SC-RI-89910,New
P-100685,10685,"2587 Jefferson St, Apt 15B, New Orleans, LA 68114",2587 Jefferson St,Apt 15B,New Orleans,LA,68114,Orleans,24.773824,-133.034084,Townhouse,1,1.5,4864,9962,1987,37,200037.52,27/03/2019,2575,41.13,195943.54,2022,3120.41,Lisa Davis,True,LA-OR-89958,Mid-age
P-100688,10688,"1461 Main St, Apt 13A, Knoxville, TN 23255",1461 Main St,Apt 13A,Knoxville,TN,23255,Knox,39.897034,-114.757258,Townhouse,4,2.5,5442,12548,2005,19,327288.25,11/07/2017,3199,60.14,342958.24,2023,5051.11,Kenneth Harris,False,TN-KN-97498,New
P-100689,10689,"1866 River Blvd, Apt 24D, Tulsa, OK 85448",1866 River Blvd,Apt 24D,Tulsa,OK,85448,Tulsa,23.515209,-72.894525,Condo,3,4.0,3825,15593,2015,9,151094.64,10/01/2019,2651,39.5,156600.67,2023,2330.24,Kimberly Williams,False,OK-TU-92328,New
P-100690,10690,"3639 Washington Ave, Apt 9B, San Antonio, TX 13164",3639 Washington Ave,Apt 9B,San Antonio,TX,13164,Bexar,37.708814,-128.380285,Condo,4,1.0,4340,8493,1965,59,758327.38,04/06/2022,1410,174.73,686827.37,2022,13736.55,Patricia Lee,True,TX-BE-93205,Old
P-100694,10694,"1797 Heritage Ln, Apt 21B, Detroit, MI 90402",1797 Heritage Ln,Apt 21B,Detroit,MI,90402,Wayne,36.10783,-149.847591,Condo,4,1.0,2614,11592,1939,85,640666.64,19/03/2023,1122,245.09,517599.55,2022,9316.26,Joseph Thomas,False,MI-WA-67718,Old
P-100696,10696,"6063 Adams St, Apt 23D, Durham, NC 66533",6063 Adams St,Apt 23D,Durham,NC,66533,Durham,30.811055,-78.695401,Condo,3,5.0,3525,4787,2008,16,224904.39,21/08/2016,3523,63.8,235752.51,2024,2584.49,Andrew Nguyen,True,NC-DU-76512,New
P-100697,10697,"5236 River Blvd, Apt 18A, Salt Lake City, UT 89179",5236 River Blvd,Apt 18A,Salt Lake City,UT,89179,Salt Lake,27.037347,-126.694177,Condo,7,2.5,4411,8820,1993,31,772558.46,13/02/2021,1886,175.14,761465.9,2023,11492.62,John Hernandez,True,UT-SA-68781,Mid-age
P-100698,10698,"7909 Sunset Blvd, Apt 23C, Memphis, TN 18359",7909 Sunset Blvd,Apt 23C,Memphis,TN,18359,Shelby,39.073186,-151.30909,Condo,5,3.0,825,12516,1996,28,502831.66,21/05/2018,2885,609.49,517569.43,2022,10265.72,Jessica Nelson,True,TN-SH-80568,Mid-age
P-100699,10699,"3910 Birch St, Apt 8E, Reno, NV 63364",3910 Birch St,Apt 8E,Reno,NV,63364,Washoe,24.822176,-110.053703,Townhouse,3,1.0,5593,6460,2011,13,708483.73,11/09/2019,2407,126.67,592225.1,2022,9100.25,Kimberly Clark,False,NV-WA-35509,New
P-100700,10700,"3069 Oak Ave, Apt 12B, Atlanta, GA 95119",3069 Oak Ave,Apt 12B,Atlanta,GA,95119,Fulton,45.613894,-93.605961,Townhouse,1,1.5,3905,13309,2009,15,860243.31,09/12/2021,1587,220.29,895921.2,2023,14654.57,David Perez,True,GA-FU-50789,New
P-100701,10701,"4228 Orchard Ln, Apt 6A, Saint Paul, MN 21892",4228 Orchard Ln,Apt 6A,Saint Paul,MN,21892,Ramsey,25.891009,-122.075785,Condo,3,1.5,3382,10783,2016,8,193341.75,24/05/2023,1056,57.17,155856.7,2024,1360.76,Emily Brown,False,MN-RA-22516,New
P-100704,10704,"9987 Sunset Blvd, Apt 12A, Lawrenceville, GA 90372",9987 Sunset Blvd,Apt 12A,Lawrenceville,GA,90372,Gwinnett,45.379977,-75.409811,Condo,7,4.0,4269,6175,2005,19,552480.24,28/06/2022,1386,129.42,482794.06,2022,5249.62,Dorothy Gonzalez,False,GA-GW-15451,New
P-100705,10705,"9785 River Blvd, Apt 13D, Baltimore, MD 78136",9785 River Blvd,Apt 13D,Baltimore,MD,78136,Baltimore,23.410267,-100.03204,Condo,5,5.0,4873,11331,2016,8,955657.34,11/01/2024,824,196.11,845535.48,2022,11308.91,Richard Jackson,False,MD-BA-65878,New
P-100709,10709,"4038 Valley View Dr, Apt 24C, Austin, TX 33207",4038 Valley View Dr,Apt 24C,Austin,TX,33207,Travis,47.157766,-85.088218,Townhouse,7,4.0,966,3520,1938,86,587026.28,24/04/2019,2547,607.69,587354.92,2023,11747.1,Melissa Green,True,TX-TR-95634,Old
P-100710,10710,"267 Willow Way, Apt 4B, Philadelphia, PA 64216",267 Willow Way,Apt 4B,Philadelphia,PA,64216,Philadelphia,30.993992,-83.690821,Condo,7,4.5,2676,12508,1921,103,608698.94,06/11/2021,1620,227.47,494592.12,2023,4721.7,George Anderson,True,PA-PH-24992,Old
P-100711,10711,"1189 Washington Ave, Apt 7B, Fairfax, VA 80377",1189 Washington Ave,Apt 7B,Fairfax,VA,80377,Fairfax,29.675532,-74.915228,Condo,6,4.0,2933,11719,1956,68,641645.79,21/11/2019,2336,218.77,563653.59,2022,7180.31,Richard Garcia,True,VA-FA-75269,Old
P-100713,10713,"3547 Ridgewood Rd, Apt 21B, Lawrenceville, GA 15735",3547 Ridgewood Rd,Apt 21B,Lawrenceville,GA,15735,Gwinnett,36.073236,-74.472721,Townhouse,7,3.0,2037,7773,1979,45,276506.45,22/01/2019,2639,135.74,225885.99,2023,2222.08,Charles Allen,True,GA-GW-34112,Mid-age
P-100714,10714,"7290 Oak Ave, Apt 24C, Reno, NV 67741",7290 Oak Ave,Apt 24C,Reno,NV,67741,Washoe,22.838646,-135.617477,Condo,3,5.0,1919,4267,1990,34,872057.7,24/08/2025,233,454.43,726781.38,2022,9389.35,Andrew Johnson,False,NV-WA-32271,Mid-age
P-100717,10717,"4314 Broadway, Apt 14D, Detroit, MI 58244",4314 Broadway,Apt 14D,Detroit,MI,58244,Wayne,40.610148,-119.438917,Condo,2,1.0,4367,11090,2010,14,806247.92,24/09/2016,3489,184.62,699900.34,2023,6649.26,Kevin Thompson,True,MI-WA-63188,New
P-100719,10719,"6240 Clearwater Ct, Apt 1B, Philadelphia, PA 37985",6240 Clearwater Ct,Apt 1B,Philadelphia,PA,37985,Philadelphia,31.409983,-116.089777,Condo,6,4.5,3060,13276,1972,52,159690.85,06/11/2023,890,52.19,143930.15,2022,2290.77,Kimberly Ramirez,True,PA-PH-68062,Old
P-100731,10731,"203 Pine Rd, Apt 10E, Boston, MA 33049",203 Pine Rd,Apt 10E,Boston,MA,33049,Suffolk,46.816044,-134.096241,Condo,5,2.5,6334,8365,2009,15,2773082.89,04/03/2024,771,437.81,2374076.24,2023,40538.38,Joseph Hernandez,True,MA-SU-87635,New
P-100732,10732,"8401 Heritage Ln, Apt 3D, Philadelphia, PA 38607",8401 Heritage Ln,Apt 3D,Philadelphia,PA,38607,Philadelphia,32.302868,-85.271234,Condo,5,1.0,5964,17162,1952,72,339530.33,22/06/2024,661,56.93,278209.79,2022,3874.65,Timothy Brown,False,PA-PH-66373,Old
P-100733,10733,"1545 Ridgewood Rd, Apt 24B, Houston, TX 87088",1545 Ridgewood Rd,Apt 24B,Houston,TX,87088,Harris,41.441732,-77.44053,Townhouse,6,1.5,5262,9561,2013,11,774985.64,24/03/2021,1847,147.28,703248.13,2023,14064.96,Lisa Carter,True,TX-HA-81554,New
P-100739,10739,"3983 Monroe Blvd, Apt 25B, Baton Rouge, LA 74040",3983 Monroe Blvd,Apt 25B,Baton Rouge,LA,74040,East Baton Rouge,35.927398,-79.521537,Townhouse,5,1.5,3746,6176,1999,25,370890.85,07/05/2020,2168,99.01,351338.28,2024,6606.97,Timothy Moore,True,LA-EA-61062,Mid-age
P-100745,10745,"1118 Willow Way, Apt 27B, Provo, UT 94124",1118 Willow Way,Apt 27B,Provo,UT,94124,Utah,41.92781,-96.570965,Condo,7,1.5,2297,9645,1940,84,209894.34,16/07/2016,3559,91.38,184334.75,2022,1599.69,Amanda Scott,True,UT-UT-94266,Old
P-100748,10748,"4710 Jackson Dr, Apt 17D, Omaha, NE 82910",4710 Jackson Dr,Apt 17D,Omaha,NE,82910,Douglas,30.918965,-123.207479,Condo,7,3.0,3340,6547,1961,63,820383.94,17/11/2021,1609,245.62,685636.12,2023,9201.1,Donald Hill,False,NE-DO-98060,Old
P-100749,10749,"3128 Park Way, Apt 7E, Naperville, IL 15460",3128 Park Way,Apt 7E,Naperville,IL,15460,DuPage,31.26748,-147.714523,Condo,2,3.0,6250,17296,1947,77,811588.68,10/02/2017,3350,129.85,723134.59,2023,15185.83,Kevin Anderson,True,IL-DU-43073,Old
P-100750,10750,"5177 Main St, Apt 28B, San Antonio, TX 38367",5177 Main St,Apt 28B,San Antonio,TX,38367,Bexar,42.984061,-82.148853,Condo,4,4.0,6497,11860,1978,46,887699.0,14/07/2019,2466,136.63,910919.07,2023,18218.38,Joshua Jackson,False,TX-BE-97428,Mid-age
P-100751,10751,"1857 Main St, Apt 3C, Irvine, CA 14089",1857 Main St,Apt 3C,Irvine,CA,14089,Orange,37.410834,-82.42656,Condo,1,3.0,4245,10494,2013,11,2182738.28,29/06/2024,654,514.19,1809860.67,2023,19155.03,Richard Ramirez,False,CA-OR-58866,New
P-100752,10752,"466 Clearwater Ct, Apt 28E, Pittsburgh, PA 14586",466 Clearwater Ct,Apt 28E,Pittsburgh,PA,14586,Allegheny,44.810825,-130.72164,Condo,4,2.5,1585,12016,2015,9,862891.49,23/05/2017,3248,544.41,698174.38,2023,7048.05,Linda Garcia,False,PA-AL-69669,New
P-100759,10759,"9553 Hillcrest Ave, Apt 8D, Phoenix, AZ 63477",9553 Hillcrest Ave,Apt 8D,Phoenix,AZ,63477,Maricopa,39.226725,-71.0483,Condo,6,4.5,1875,13244,2016,8,266898.28,11/04/2026,3,142.35,285035.37,2024,5016.4,Dorothy Martinez,False,AZ-MA-50180,New
P-100764,10764,"9357 Forest Glen Rd, Apt 7D, Tacoma, WA 80210",9357 Forest Glen Rd,Apt 7D,Tacoma,WA,80210,Pierce,38.323111,-152.761806,Townhouse,1,5.0,4623,7472,1977,47,1344837.9,16/06/2024,667,290.9,1091934.34,2024,13078.08,Linda Baker,True,WA-PI-20069,Mid-age
P-100767,10767,"7018 Elm St, Apt 18C, Fort Wayne, IN 18542",7018 Elm St,Apt 18C,Fort Wayne,IN,18542,Allen,23.311938,-80.633051,Townhouse,4,4.0,4754,8739,1937,87,214388.48,19/06/2024,664,45.1,177066.29,2022,2828.76,Donald Nelson,False,IN-AL-58931,Old
P-100768,10768,"1194 Washington Ave, Apt 17A, Baltimore, MD 86299",1194 Washington Ave,Apt 17A,Baltimore,MD,86299,Baltimore,31.951278,-108.309007,Condo,2,2.0,3060,5242,2015,9,1141768.68,27/02/2026,46,373.13,1040787.88,2024,18169.08,Linda King,False,MD-BA-86752,New
P-100769,10769,"2345 Ridgewood Rd, Apt 5A, Aurora, CO 41939",2345 Ridgewood Rd,Apt 5A,Aurora,CO,41939,Arapahoe,43.805521,-87.2934,Condo,6,4.5,4518,12361,1947,77,418856.42,07/12/2021,1589,92.71,404577.51,2024,5865.09,John Martinez,False,CO-AR-76829,Old
P-100771,10771,"7469 Madison Ave, Apt 25A, Troy, MI 26688",7469 Madison Ave,Apt 25A,Troy,MI,26688,Oakland,33.703194,-74.403252,Condo,4,2.0,2577,12390,1986,38,344349.59,12/08/2017,3167,133.62,283233.26,2024,2370.94,John Scott,True,MI-OA-29079,Mid-age
P-100773,10773,"2348 Riverside Dr, Apt 30B, Lexington, KY 54181",2348 Riverside Dr,Apt 30B,Lexington,KY,54181,Fayette,23.411174,-114.398228,Townhouse,5,5.0,5649,15993,1928,96,316242.49,11/04/2023,1099,55.98,341620.4,2023,5169.81,Joseph Lee,False,KY-FA-52488,Old
P-100780,10780,"8066 Park Way, Apt 4A, Seattle, WA 22541",8066 Park Way,Apt 4A,Seattle,WA,22541,King,27.524113,-121.643008,Condo,4,2.0,2021,5631,1955,69,777530.07,09/08/2023,979,384.73,778578.55,2023,11644.15,Joshua Harris,True,WA-KI-40432,Old
P-100781,10781,"7376 Harbor View Blvd, Apt 17E, Philadelphia, PA 29711",7376 Harbor View Blvd,Apt 17E,Philadelphia,PA,29711,Philadelphia,40.587856,-123.55063,Townhouse,7,4.0,788,9656,2017,7,331944.18,24/05/2016,3612,421.25,332605.86,2023,5812.31,Kimberly Perez,True,PA-PH-75409,New
P-100783,10783,"4098 Elm St, Apt 16B, Louisville, KY 69276",4098 Elm St,Apt 16B,Louisville,KY,69276,Jefferson,39.896346,-155.0965,Townhouse,3,3.5,3720,4055,1982,42,460307.64,15/04/2021,1825,123.74,493797.97,2022,6542.01,Matthew Anderson,True,KY-JE-44060,Mid-age
P-100788,10788,"792 Elm St, Apt 23D, Bronx, NY 59469",792 Elm St,Apt 23D,Bronx,NY,59469,Bronx,24.601463,-132.013383,Condo,7,4.5,6150,12621,1990,34,2101480.31,02/10/2021,1655,341.7,2241518.35,2023,49313.4,Kimberly Thompson,False,NY-BR-85690,Mid-age
P-100792,10792,"763 Riverside Dr, Apt 11E, Baltimore, MD 18880",763 Riverside Dr,Apt 11E,Baltimore,MD,18880,Baltimore,30.340784,-140.167301,Condo,2,1.0,1429,3820,2015,9,1153326.03,05/04/2023,1105,807.09,943381.58,2024,10022.79,Kimberly White,True,MD-BA-62876,New
P-100793,10793,"5784 Ridgewood Rd, Apt 30D, Kansas City, MO 47345",5784 Ridgewood Rd,Apt 30D,Kansas City,MO,47345,Jackson,30.75114,-87.293515,Townhouse,1,4.5,4593,11693,2017,7,520897.88,23/10/2018,2730,113.41,538500.25,2024,9147.64,Paul Jones,False,MO-JA-30097,New
P-100796,10796,"6196 Riverside Dr, Apt 27A, Wichita, KS 43827",6196 Riverside Dr,Apt 27A,Wichita,KS,43827,Sedgwick,36.291652,-109.330494,Townhouse,6,3.5,4914,7463,2005,19,651926.68,31/03/2018,2936,132.67,636889.26,2024,7227.15,Joshua Roberts,False,KS-SE-39648,New
P-100798,10798,"6860 Creekside Dr, Apt 11C, Columbus, OH 64957",6860 Creekside Dr,Apt 11C,Columbus,OH,64957,Franklin,36.014181,-130.979646,Condo,2,4.5,6030,7116,2019,5,364886.46,23/04/2016,3643,60.51,298138.11,2023,5301.11,Barbara Clark,True,OH-FR-14010,New
P-100802,10802,"1164 Lakeshore Dr, Apt 10C, Brooklyn, NY 89451",1164 Lakeshore Dr,Apt 10C,Brooklyn,NY,89451,Kings,43.588479,-143.306718,Condo,1,4.5,5568,9234,2008,16,1315275.92,14/11/2021,1612,236.22,1388466.99,2024,30546.27,Steven Lewis,True,NY-KI-76699,New
P-100803,10803,"6671 Willow Way, Apt 10C, Billings, MT 40818",6671 Willow Way,Apt 10C,Billings,MT,40818,Yellowstone,42.047824,-83.300311,Townhouse,2,2.5,4378,6814,2010,14,241070.88,23/05/2025,326,55.06,197105.44,2022,1926.15,Donald Rodriguez,True,MT-YE-19626,New
P-100804,10804,"9590 Monroe Blvd, Apt 13B, Las Vegas, NV 73123",9590 Monroe Blvd,Apt 13B,Las Vegas,NV,73123,Clark,32.536373,-146.33219,Condo,6,3.0,6409,9845,1980,44,631821.7,14/03/2022,1492,98.58,535127.26,2022,6496.99,Patricia Williams,False,NV-CL-43053,Mid-age
P-100807,10807,"8373 Jackson Dr, Apt 1D, Reno, NV 79582",8373 Jackson Dr,Apt 1D,Reno,NV,79582,Washoe,31.35329,-111.000041,Townhouse,5,2.5,4163,16144,2022,2,150751.68,21/03/2018,2946,36.21,147328.49,2023,2131.18,Ronald Robinson,True,NV-WA-53595,Very New
P-100808,10808,"1128 Riverside Dr, Apt 1E, Baton Rouge, LA 64689",1128 Riverside Dr,Apt 1E,Baton Rouge,LA,64689,East Baton Rouge,45.619783,-77.472847,Townhouse,5,2.5,3181,12862,1948,76,470431.64,01/12/2022,1230,147.89,502164.12,2022,8938.94,Brian Nguyen,True,LA-EA-44782,Old
P-100812,10812,"1957 Harbor View Blvd, Apt 24A, Atlanta, GA 54240",1957 Harbor View Blvd,Apt 24A,Atlanta,GA,54240,Fulton,24.218135,-90.358018,Condo,4,5.0,1600,9484,2005,19,599205.48,22/06/2017,3218,374.5,494332.79,2022,6050.08,Anthony Gonzalez,True,GA-FU-42804,New
P-100813,10813,"1515 Elm St, Apt 6B, Omaha, NE 31271",1515 Elm St,Apt 6B,Omaha,NE,31271,Douglas,24.864043,-143.050435,Condo,2,4.5,5773,11530,1923,101,385341.01,01/12/2021,1595,66.75,399906.74,2023,3696.27,Paul Roberts,False,NE-DO-37834,Old
P-100816,10816,"632 Ridgewood Rd, Apt 17C, Omaha, NE 42248",632 Ridgewood Rd,Apt 17C,Omaha,NE,42248,Douglas,29.269542,-85.471682,Condo,1,1.5,1049,5967,2005,19,871980.84,30/09/2024,561,831.25,879629.88,2023,17585.01,Karen Perez,False,NE-DO-19751,New
P-100817,10817,"8263 Clearwater Ct, Apt 29A, Irvine, CA 49298",8263 Clearwater Ct,Apt 29A,Irvine,CA,49298,Orange,31.782078,-154.725143,Condo,3,2.0,6431,7955,1937,87,3290801.47,10/07/2019,2470,511.71,3224537.17,2022,39824.28,Michael Taylor,False,CA-OR-51721,Old
P-100818,10818,"9543 Jefferson St, Apt 25A, Decatur, GA 86313",9543 Jefferson St,Apt 25A,Decatur,GA,86313,DeKalb,42.209847,-136.857814,Condo,3,5.0,5034,6339,2023,1,675994.83,23/10/2019,2365,134.29,717291.44,2024,8296.53,Emily Nelson,True,GA-DE-62907,Very New
P-100821,10821,"3172 Orchard Ln, Apt 23D, Lexington, KY 81770",3172 Orchard Ln,Apt 23D,Lexington,KY,81770,Fayette,27.30466,-119.614089,Townhouse,6,4.0,2176,10823,1957,67,388528.94,30/09/2021,1657,178.55,424318.85,2023,8031.91,Charles Moore,True,KY-FA-26337,Old
P-100822,10822,"8253 Main St, Apt 22D, Raleigh, NC 25022",8253 Main St,Apt 22D,Raleigh,NC,25022,Wake,31.746942,-140.36865,Condo,6,2.0,5323,8343,2002,22,572559.21,04/10/2018,2749,107.56,500779.77,2024,4247.85,Sarah Mitchell,True,NC-WA-19463,Mid-age
P-100824,10824,"4606 Harbor View Blvd, Apt 26A, Charleston, SC 96916",4606 Harbor View Blvd,Apt 26A,Charleston,SC,96916,Charleston,26.341047,-101.750513,Condo,4,3.5,2140,13049,2004,20,309359.44,19/10/2020,2003,144.56,335575.46,2023,2881.65,James Ramirez,True,SC-CH-18048,Mid-age
P-100829,10829,"9360 Hillcrest Ave, Apt 19B, Tulsa, OK 22594",9360 Hillcrest Ave,Apt 19B,Tulsa,OK,22594,Tulsa,31.06792,-102.658127,Condo,3,1.0,3353,9200,1980,44,711962.69,23/04/2020,2182,212.34,640786.89,2022,8439.09,Emily Johnson,False,OK-TU-23525,Mid-age
P-100831,10831,"9744 Harbor View Blvd, Apt 30D, Boise, ID 37405",9744 Harbor View Blvd,Apt 30D,Boise,ID,37405,Ada,23.477298,-76.649657,Townhouse,1,1.5,2650,12452,1988,36,702205.83,01/10/2017,3117,264.98,612578.38,2023,9965.4,Andrew Hernandez,False,ID-AD-10833,Mid-age
P-100832,10832,"6847 Valley View Dr, Apt 1C, Waukegan, IL 23119",6847 Valley View Dr,Apt 1C,Waukegan,IL,23119,Lake,23.35082,-106.289509,Townhouse,3,1.0,4098,15507,1964,60,849030.77,01/11/2017,3086,207.18,794443.82,2024,16683.32,Deborah Miller,False,IL-LA-84934,Old
P-100833,10833,"2919 Broadway, Apt 12C, Lawrenceville, GA 40699",2919 Broadway,Apt 12C,Lawrenceville,GA,40699,Gwinnett,40.543088,-93.2777,Condo,7,2.5,2219,4391,1957,67,479466.99,11/11/2018,2711,216.07,448224.97,2024,4309.32,Linda Campbell,False,GA-GW-36760,Old
P-100834,10834,"2621 Elm St, Apt 9E, Saint Paul, MN 30849",2621 Elm St,Apt 9E,Saint Paul,MN,30849,Ramsey,33.553846,-156.336817,Townhouse,1,5.0,2034,13247,1973,51,204649.05,16/09/2017,3132,100.61,173391.01,2022,1707.01,Michael Ramirez,True,MN-RA-31782,Old
P-100835,10835,"8797 Valley View Dr, Apt 7D, Fort Wayne, IN 69382",8797 Valley View Dr,Apt 7D,Fort Wayne,IN,69382,Allen,25.171025,-70.242064,Condo,6,2.5,4278,11239,1942,82,596540.03,15/05/2017,3256,139.44,556883.68,2023,6194.07,Jessica Campbell,False,IN-AL-12625,Old
P-100839,10839,"597 Pine Rd, Apt 1B, San Antonio, TX 52270",597 Pine Rd,Apt 1B,San Antonio,TX,52270,Bexar,25.370484,-92.42877,Townhouse,1,1.5,6235,9354,1981,43,863409.15,07/03/2025,403,138.48,804432.88,2024,16088.66,Patricia Green,False,TX-BE-89281,Mid-age
P-100840,10840,"5225 Forest Glen Rd, Apt 5B, Knoxville, TN 98103",5225 Forest Glen Rd,Apt 5B,Knoxville,TN,98103,Knox,24.051675,-77.459466,Condo,7,3.0,2736,5345,1930,94,545704.68,16/08/2024,606,199.45,534847.61,2024,7744.68,Charles Young,True,TN-KN-20040,Old
P-100843,10843,"7796 Cedar Ln, Apt 9A, Albuquerque, NM 63311",7796 Cedar Ln,Apt 9A,Albuquerque,NM,63311,Bernalillo,26.509788,-121.314039,Townhouse,5,4.5,5663,11480,2020,4,899018.0,15/08/2017,3164,158.75,887617.95,2024,17252.87,Kimberly Lopez,True,NM-BE-17957,Very New
P-100844,10844,"6517 Adams St, Apt 23B, Tampa, FL 79281",6517 Adams St,Apt 23B,Tampa,FL,79281,Hillsborough,24.293008,-108.645971,Condo,6,1.0,2743,12992,2013,11,321756.07,02/09/2016,3511,117.3,319546.64,2024,6193.24,Dorothy Thomas,True,FL-HI-59556,New
P-100847,10847,"793 Washington Ave, Apt 28C, Denver, CO 62858",793 Washington Ave,Apt 28C,Denver,CO,62858,Denver,41.899464,-94.262201,Townhouse,3,5.0,6196,9259,1957,67,530006.47,30/07/2016,3545,85.54,568924.78,2022,9116.44,Steven Harris,True,CO-DE-46672,Old
P-100848,10848,"9532 Birch St, Apt 2C, Cambridge, MA 12948",9532 Birch St,Apt 2C,Cambridge,MA,12948,Middlesex,41.458978,-93.422134,Townhouse,2,5.0,6313,14520,1986,38,994286.62,12/03/2023,1129,157.5,894326.38,2022,12152.28,George Brown,False,MA-MI-54555,Mid-age
P-100851,10851,"8372 Orchard Ln, Apt 4E, Wichita, KS 52918",8372 Orchard Ln,Apt 4E,Wichita,KS,52918,Sedgwick,47.272682,-148.708222,Condo,7,4.0,5126,16927,1987,37,815622.64,01/03/2026,44,159.11,875532.79,2022,15623.17,Mary Nguyen,True,KS-SE-64397,Mid-age
P-100853,10853,"1349 Clearwater Ct, Apt 7B, San Jose, CA 89127",1349 Clearwater Ct,Apt 7B,San Jose,CA,89127,Santa Clara,22.879186,-146.283893,Condo,6,3.0,1491,10325,1957,67,1138824.47,30/10/2021,1627,763.8,1092094.58,2023,19719.71,Donna Rodriguez,False,CA-SA-63382,Old
P-100858,10858,"8747 Harbor View Blvd, Apt 20A, Austin, TX 35437",8747 Harbor View Blvd,Apt 20A,Austin,TX,35437,Travis,30.079146,-136.343966,Condo,6,5.0,1718,8393,1925,99,285329.38,18/01/2019,2643,166.08,260303.36,2024,5206.07,Michael Nelson,True,TX-TR-12366,Old
P-100862,10862,"600 Harbor View Blvd, Apt 27A, Pittsburgh, PA 32795",600 Harbor View Blvd,Apt 27A,Pittsburgh,PA,32795,Allegheny,40.855829,-130.073347,Condo,5,2.5,3268,14247,2004,20,589872.08,24/03/2022,1482,180.5,586956.27,2024,5671.33,Emily Carter,True,PA-AL-47316,Mid-age
P-100864,10864,"6298 Hillcrest Ave, Apt 9B, Lexington, KY 63336",6298 Hillcrest Ave,Apt 9B,Lexington,KY,63336,Fayette,37.70435,-76.658856,Condo,1,5.0,4547,11525,1932,92,644169.06,05/08/2018,2809,141.67,685837.82,2022,12130.27,Daniel Torres,True,KY-FA-25753,Old
P-100870,10870,"1765 Pine Rd, Apt 3E, Hempstead, NY 89026",1765 Pine Rd,Apt 3E,Hempstead,NY,89026,Nassau,25.329645,-123.954829,Condo,7,4.0,2549,10958,2005,19,1419155.61,14/01/2021,1916,556.75,1346387.59,2024,29620.53,Anthony Davis,True,NY-NA-68653,New
P-100873,10873,"3268 Adams St, Apt 6E, Albuquerque, NM 78082",3268 Adams St,Apt 6E,Albuquerque,NM,78082,Bernalillo,45.660517,-120.471508,Townhouse,5,3.5,4624,16604,2007,17,593065.39,30/08/2023,958,128.26,609293.76,2022,11269.98,Andrew Thomas,False,NM-BE-77541,New
